,caused_version,enabled_version,lesion_rsa,trial,response,model_y
387,and_hm_or_ws,or_ws_and_nh,1,6,no_difference,0.05960146101105877
388,and_hm_or_ws,or_ws_and_nh,1,7,cause,0.09625513525746872
389,and_hm_or_ws,or_ws_and_nh,1,7,enable,0.7112345942275938
390,and_hm_or_ws,or_ws_and_nh,1,7,affect,0.09625513525746872
391,and_hm_or_ws,or_ws_and_nh,1,7,no_difference,0.09625513525746872
392,and_hm_or_ws,or_ws_and_nh,1,8,cause,0.24904961444537138
393,and_hm_or_ws,or_ws_and_nh,1,8,enable,0.07235988935366332
394,and_hm_or_ws,or_ws_and_nh,1,8,affect,0.5346712817466329
395,and_hm_or_ws,or_ws_and_nh,1,8,no_difference,0.14391921445433234
396,and_hm_or_ws,or_ws_and_nh,1,9,cause,0.4166720038510478
397,and_hm_or_ws,or_ws_and_nh,1,9,enable,0.0615869101743257
398,and_hm_or_ws,or_ws_and_nh,1,9,affect,0.45506913423789547
399,and_hm_or_ws,or_ws_and_nh,1,9,no_difference,0.06667195173673116
400,and_hm_or_ws,or_ws_and_nh,1,10,cause,0.39150778690020827
401,and_hm_or_ws,or_ws_and_nh,1,10,enable,0.06359885106353783
402,and_hm_or_ws,or_ws_and_nh,1,10,affect,0.46993547833601623
403,and_hm_or_ws,or_ws_and_nh,1,10,no_difference,0.07495788370023769
404,and_hm_or_ws,or_ws_and_nh,1,11,cause,0.43878002993520443
405,and_hm_or_ws,or_ws_and_nh,1,11,enable,0.05973942673452463
406,and_hm_or_ws,or_ws_and_nh,1,11,affect,0.4414179754593599
407,and_hm_or_ws,or_ws_and_nh,1,11,no_difference,0.060062567870910966
408,and_hm_or_ws,or_ws_and_nh,1,12,cause,0.4403985389889412
409,and_hm_or_ws,or_ws_and_nh,1,12,enable,0.05960146101105877
410,and_hm_or_ws,or_ws_and_nh,1,12,affect,0.4403985389889412
411,and_hm_or_ws,or_ws_and_nh,1,12,no_difference,0.05960146101105877
412,and_hm_or_ws,or_ws_and_nh,1,13,cause,0.4403985389889412
413,and_hm_or_ws,or_ws_and_nh,1,13,enable,0.05960146101105877
414,and_hm_or_ws,or_ws_and_nh,1,13,affect,0.4403985389889412
415,and_hm_or_ws,or_ws_and_nh,1,13,no_difference,0.05960146101105877
416,and_hm_or_ws,or_ws_and_nh,1,14,cause,0.3453490477835958
417,and_hm_or_ws,or_ws_and_nh,1,14,enable,0.0697248817999995
418,and_hm_or_ws,or_ws_and_nh,1,14,affect,0.5152010631115049
419,and_hm_or_ws,or_ws_and_nh,1,14,no_difference,0.06972500730489971
420,and_hm_or_ws,or_ws_and_nh,1,15,cause,0.44039799884652864
421,and_hm_or_ws,or_ws_and_nh,1,15,enable,0.05960150711362741
422,and_hm_or_ws,or_ws_and_nh,1,15,affect,0.4403988796434072
423,and_hm_or_ws,or_ws_and_nh,1,15,no_difference,0.05960161439643678
424,and_hm_or_ws,or_ws_and_nh,1,16,cause,0.4403985389889412
425,and_hm_or_ws,or_ws_and_nh,1,16,enable,0.05960146101105877
426,and_hm_or_ws,or_ws_and_nh,1,16,affect,0.4403985389889412
427,and_hm_or_ws,or_ws_and_nh,1,16,no_difference,0.05960146101105877
428,and_hm_or_ws,or_ws_and_nh,1,17,cause,0.12833833073425635
429,and_hm_or_ws,or_ws_and_nh,1,17,enable,0.07464595868251779
430,and_hm_or_ws,or_ws_and_nh,1,17,affect,0.5515631762635834
431,and_hm_or_ws,or_ws_and_nh,1,17,no_difference,0.24545253431964242
432,and_hm_or_ws,or_ws_and_nh,1,18,cause,0.09625513525746872
433,and_hm_or_ws,or_ws_and_nh,1,18,enable,0.7112345942275938
434,and_hm_or_ws,or_ws_and_nh,1,18,affect,0.09625513525746872
435,and_hm_or_ws,or_ws_and_nh,1,18,no_difference,0.09625513525746872
436,and_hm_or_ws,or_ws_and_nh,1,19,cause,0.4183554487876095
437,and_hm_or_ws,or_ws_and_nh,1,19,enable,0.061448745886884655
438,and_hm_or_ws,or_ws_and_nh,1,19,affect,0.4540482305671248
439,and_hm_or_ws,or_ws_and_nh,1,19,no_difference,0.06614757475838097
440,and_hm_or_ws,or_ws_and_nh,1,20,cause,0.16685096673734298
441,and_hm_or_ws,or_ws_and_nh,1,20,enable,0.07378393309991389
442,and_hm_or_ws,or_ws_and_nh,1,20,affect,0.5451936208750098
443,and_hm_or_ws,or_ws_and_nh,1,20,no_difference,0.21417147928773334
444,and_hm_or_ws,or_ws_and_nh,1,21,cause,0.34534945285964275
445,and_hm_or_ws,or_ws_and_nh,1,21,enable,0.06972485202372126
446,and_hm_or_ws,or_ws_and_nh,1,21,affect,0.5152008430929147
447,and_hm_or_ws,or_ws_and_nh,1,21,no_difference,0.06972485202372126
448,and_hm_or_ws,or_ws_and_nh,1,22,cause,0.09625513525746872
449,and_hm_or_ws,or_ws_and_nh,1,22,enable,0.09625513525746872
450,and_hm_or_ws,or_ws_and_nh,1,22,affect,0.09625513525746872
451,and_hm_or_ws,or_ws_and_nh,1,22,no_difference,0.7112345942275938
452,and_hm_or_ws,or_ws_and_nh,1,23,cause,0.09625513525746872
453,and_hm_or_ws,or_ws_and_nh,1,23,enable,0.09625513525746872
454,and_hm_or_ws,or_ws_and_nh,1,23,affect,0.09625513525746872
455,and_hm_or_ws,or_ws_and_nh,1,23,no_difference,0.7112345942275938
456,and_hm_or_ws,or_ws_and_nh,1,24,cause,0.4403985389889412
457,and_hm_or_ws,or_ws_and_nh,1,24,enable,0.05960146101105877
458,and_hm_or_ws,or_ws_and_nh,1,24,affect,0.4403985389889412
459,and_hm_or_ws,or_ws_and_nh,1,24,no_difference,0.05960146101105877
460,and_hm_or_ws,or_ws_and_nh,1,25,cause,0.09625513525746872
461,and_hm_or_ws,or_ws_and_nh,1,25,enable,0.7112345942275938
462,and_hm_or_ws,or_ws_and_nh,1,25,affect,0.09625513525746872
463,and_hm_or_ws,or_ws_and_nh,1,25,no_difference,0.09625513525746872
464,and_hm_or_ws,or_ws_and_nh,1,26,cause,0.42586170873824
465,and_hm_or_ws,or_ws_and_nh,1,26,enable,0.060827541170850395
466,and_hm_or_ws,or_ws_and_nh,1,26,affect,0.44945811407142733
467,and_hm_or_ws,or_ws_and_nh,1,26,no_difference,0.06385263601948232
468,and_hm_or_ws,or_ws_and_nh,1,27,cause,0.3293908643146247
469,and_hm_or_ws,or_ws_and_nh,1,27,enable,0.07086531353714272
470,and_hm_or_ws,or_ws_and_nh,1,27,affect,0.5236277771942571
471,and_hm_or_ws,or_ws_and_nh,1,27,no_difference,0.07611604495397531
472,and_hm_or_ws,or_ws_and_nh,1,28,cause,0.09053797180826718
473,and_hm_or_ws,or_ws_and_nh,1,28,enable,0.06921442818678222
474,and_hm_or_ws,or_ws_and_nh,1,28,affect,0.5114292927275407
475,and_hm_or_ws,or_ws_and_nh,1,28,no_difference,0.3288183072774098
476,and_hm_or_ws,or_ws_and_nh,1,29,cause,0.09625513525746872
477,and_hm_or_ws,or_ws_and_nh,1,29,enable,0.09625513525746872
478,and_hm_or_ws,or_ws_and_nh,1,29,affect,0.09625513525746872
479,and_hm_or_ws,or_ws_and_nh,1,29,no_difference,0.7112345942275938
